energy_absolute_ev,energy_relative_fermi_ev,dos_states_per_ev_per_cell,integrated_states_per_cell
6.26,-1.5419999999999998,0.1076,2.373
6.27,-1.532,0.1017,2.374
6.28,-1.5219999999999994,0.0974,2.375
6.29,-1.5119999999999996,0.09465,2.376
6.3,-1.5019999999999998,0.09335,2.377
6.31,-1.492,0.09344,2.378
6.32,-1.4819999999999993,0.09482,2.379
6.33,-1.4719999999999995,0.09741,2.38
6.34,-1.4619999999999997,0.1011,2.381
6.35,-1.452,0.1058,2.382
6.36,-1.4419999999999993,0.1114,2.383
6.37,-1.4319999999999995,0.1177,2.384
6.38,-1.4219999999999997,0.1246,2.385
6.39,-1.412,0.1319,2.387
6.4,-1.4019999999999992,0.1393,2.388
6.41,-1.3919999999999995,0.1468,2.39
6.42,-1.3819999999999997,0.154,2.391
6.43,-1.3719999999999999,0.1608,2.393
6.44,-1.3619999999999992,0.167,2.394
6.45,-1.3519999999999994,0.1724,2.396
6.46,-1.3419999999999996,0.1768,2.398
6.47,-1.3319999999999999,0.1802,2.4
6.48,-1.3219999999999992,0.1824,2.402
6.49,-1.3119999999999994,0.1834,2.403
6.5,-1.3019999999999996,0.1832,2.405
6.51,-1.2919999999999998,0.1819,2.407
6.52,-1.282,0.1796,2.409
6.53,-1.2719999999999994,0.1765,2.411
6.54,-1.2619999999999996,0.1727,2.412
6.55,-1.2519999999999998,0.1686,2.414
6.56,-1.242,0.1643,2.416
6.57,-1.2319999999999993,0.1602,2.417
6.58,-1.2219999999999995,0.1565,2.419
6.59,-1.2119999999999997,0.1537,2.42
6.6,-1.202,0.1519,2.422
6.61,-1.1919999999999993,0.1516,2.423
6.62,-1.1819999999999995,0.153,2.425
6.63,-1.1719999999999997,0.1563,2.426
6.64,-1.162,0.1619,2.428
6.65,-1.1519999999999992,0.1699,2.43
6.66,-1.1419999999999995,0.1806,2.432
6.67,-1.1319999999999997,0.194,2.434
6.68,-1.1219999999999999,0.2104,2.436
6.69,-1.1119999999999992,0.2297,2.438
6.7,-1.1019999999999994,0.2522,2.44
6.71,-1.0919999999999996,0.2777,2.443
6.72,-1.0819999999999999,0.3064,2.446
6.73,-1.0719999999999992,0.3381,2.45
6.74,-1.0619999999999994,0.3728,2.453
6.75,-1.0519999999999996,0.4104,2.458
6.76,-1.0419999999999998,0.4506,2.462
6.77,-1.032,0.4933,2.467
6.78,-1.0219999999999994,0.5382,2.472
6.79,-1.0119999999999996,0.5849,2.478
6.8,-1.0019999999999998,0.6329,2.485
6.81,-0.992,0.682,2.491
6.82,-0.9819999999999993,0.7314,2.499
6.83,-0.9719999999999995,0.7807,2.506
6.84,-0.9619999999999997,0.8292,2.515
6.85,-0.952,0.8763,2.523
6.86,-0.9419999999999993,0.9213,2.533
6.87,-0.9319999999999995,0.9636,2.542
6.88,-0.9219999999999997,1.003,2.552
6.89,-0.9119999999999999,1.038,2.563
6.9,-0.9019999999999992,1.068,2.573
6.91,-0.8919999999999995,1.094,2.584
6.92,-0.8819999999999997,1.114,2.596
6.93,-0.8719999999999999,1.129,2.607
6.94,-0.8619999999999992,1.138,2.618
6.95,-0.8519999999999994,1.141,2.63
6.96,-0.8419999999999996,1.139,2.641
6.97,-0.8319999999999999,1.131,2.652
6.98,-0.8219999999999992,1.117,2.663
6.99,-0.8119999999999994,1.099,2.674
7.0,-0.8019999999999996,1.076,2.685
7.01,-0.7919999999999998,1.049,2.696
7.02,-0.782,1.017,2.706
7.03,-0.7719999999999994,0.9829,2.716
7.04,-0.7619999999999996,0.9454,2.725
7.05,-0.7519999999999998,0.9054,2.734
7.06,-0.742,0.8634,2.743
7.07,-0.7319999999999993,0.8198,2.751
7.08,-0.7219999999999995,0.775,2.759
7.09,-0.7119999999999997,0.7295,2.766
7.1,-0.702,0.6836,2.773
7.11,-0.6919999999999993,0.6378,2.779
7.12,-0.6819999999999995,0.5923,2.785
7.13,-0.6719999999999997,0.5476,2.791
7.14,-0.6619999999999999,0.504,2.796
7.15,-0.6519999999999992,0.4619,2.8
7.16,-0.6419999999999995,0.4215,2.805
7.17,-0.6319999999999997,0.3833,2.808
7.18,-0.6219999999999999,0.3474,2.812
7.19,-0.6119999999999992,0.3143,2.815
7.2,-0.6019999999999994,0.284,2.818
7.21,-0.5919999999999996,0.2569,2.82
7.22,-0.5819999999999999,0.2331,2.823
7.23,-0.5719999999999992,0.2128,2.825
7.24,-0.5619999999999994,0.1962,2.827
7.25,-0.5519999999999996,0.1832,2.829
7.26,-0.5419999999999998,0.1739,2.83
7.27,-0.532,0.1683,2.832
7.28,-0.5219999999999994,0.1664,2.834
7.29,-0.5119999999999996,0.1681,2.835
7.3,-0.5019999999999998,0.1733,2.837
7.31,-0.492,0.1817,2.839
7.32,-0.4819999999999993,0.1932,2.841
7.33,-0.47199999999999953,0.2076,2.843
7.34,-0.46199999999999974,0.2245,2.845
7.35,-0.45199999999999996,0.2435,2.848
7.36,-0.4419999999999993,0.2644,2.85
7.37,-0.4319999999999995,0.2866,2.853
7.38,-0.4219999999999997,0.3099,2.856
7.39,-0.4119999999999999,0.3336,2.86
7.4,-0.40199999999999925,0.3572,2.863
7.41,-0.39199999999999946,0.3804,2.867
7.42,-0.3819999999999997,0.4026,2.871
7.43,-0.3719999999999999,0.4232,2.875
7.44,-0.3619999999999992,0.4419,2.88
7.45,-0.3519999999999994,0.4581,2.884
7.46,-0.34199999999999964,0.4716,2.889
7.47,-0.33199999999999985,0.4819,2.894
7.48,-0.3219999999999992,0.4888,2.899
7.49,-0.3119999999999994,0.4921,2.904
7.5,-0.3019999999999996,0.4917,2.909
7.51,-0.2919999999999998,0.4876,2.913
7.52,-0.28200000000000003,0.4798,2.918
7.53,-0.27199999999999935,0.4685,2.923
7.54,-0.26199999999999957,0.454,2.927
7.55,-0.2519999999999998,0.4366,2.932
7.56,-0.242,0.4165,2.936
7.57,-0.23199999999999932,0.3943,2.94
7.58,-0.22199999999999953,0.3704,2.944
7.59,-0.21199999999999974,0.3453,2.947
7.6,-0.20199999999999996,0.3195,2.95
7.61,-0.19199999999999928,0.2935,2.953
7.62,-0.1819999999999995,0.2677,2.956
7.63,-0.1719999999999997,0.2425,2.958
7.64,-0.16199999999999992,0.2185,2.96
7.65,-0.15199999999999925,0.196,2.962
7.66,-0.14199999999999946,0.1754,2.964
7.67,-0.13199999999999967,0.1568,2.966
7.68,-0.12199999999999989,0.1407,2.967
7.69,-0.11199999999999921,0.1272,2.968
7.7,-0.10199999999999942,0.1166,2.97
7.71,-0.09199999999999964,0.1091,2.971
7.72,-0.08199999999999985,0.1047,2.972
7.73,-0.07199999999999918,0.1037,2.973
7.74,-0.06199999999999939,0.1062,2.974
7.75,-0.0519999999999996,0.1123,2.975
7.76,-0.041999999999999815,0.1222,2.976
7.77,-0.03200000000000003,0.1358,2.978
7.78,-0.021999999999999353,0.1533,2.979
7.79,-0.011999999999999567,0.1746,2.981
7.8,-0.0019999999999997797,0.1998,2.983
7.81,0.008000000000000007,0.2287,2.985
7.82,0.018000000000000682,0.2611,2.988
7.83,0.02800000000000047,0.2968,2.991
7.84,0.038000000000000256,0.3354,2.994
7.85,0.04800000000000004,0.3765,2.998
7.86,0.05800000000000072,0.4196,3.002
7.87,0.0680000000000005,0.4639,3.007
7.88,0.07800000000000029,0.5089,3.012
7.89,0.08800000000000008,0.5536,3.017
7.9,0.09800000000000075,0.5973,3.023
7.91,0.10800000000000054,0.6391,3.03
7.92,0.11800000000000033,0.6783,3.036
7.93,0.1280000000000001,0.714,3.044
7.94,0.1380000000000008,0.7455,3.051
7.95,0.14800000000000058,0.7722,3.059
7.96,0.15800000000000036,0.7936,3.067
7.97,0.16800000000000015,0.8093,3.075
7.98,0.17800000000000082,0.8193,3.083
7.99,0.1880000000000006,0.8235,3.091
8.0,0.1980000000000004,0.8222,3.099
8.01,0.20800000000000018,0.8155,3.108
8.02,0.21799999999999997,0.8041,3.116
8.03,0.22799999999999976,0.7886,3.123
8.04,0.23799999999999955,0.7696,3.131
8.05,0.2480000000000011,0.7479,3.139
8.06,0.2580000000000009,0.7243,3.146
8.07,0.2680000000000007,0.6995,3.153
8.08,0.27800000000000047,0.6743,3.16
8.09,0.28800000000000026,0.6493,3.166
8.1,0.29800000000000004,0.6249,3.172
8.11,0.30799999999999983,0.6016,3.178
8.12,0.3179999999999996,0.5797,3.184
8.13,0.3280000000000012,0.5593,3.19
8.14,0.33800000000000097,0.5404,3.195
8.15,0.34800000000000075,0.5229,3.2
8.16,0.35800000000000054,0.5066,3.205
8.17,0.3680000000000003,0.4912,3.21
8.18,0.3780000000000001,0.4764,3.215
8.19,0.3879999999999999,0.4618,3.22
8.2,0.3979999999999997,0.4472,3.224
8.21,0.40800000000000125,0.4322,3.229
8.22,0.41800000000000104,0.4165,3.233
8.23,0.4280000000000008,0.4,3.237
8.24,0.4380000000000006,0.3825,3.241
8.25,0.4480000000000004,0.364,3.244
8.26,0.4580000000000002,0.3445,3.248
8.27,0.46799999999999997,0.3241,3.251
8.28,0.47799999999999976,0.303,3.254
8.29,0.48799999999999955,0.2814,3.257
8.3,0.4980000000000011,0.2595,3.259
8.31,0.5080000000000009,0.2377,3.262
8.32,0.5180000000000007,0.2162,3.264
8.33,0.5280000000000005,0.1953,3.266
8.34,0.5380000000000003,0.1753,3.268
8.35,0.548,0.1564,3.269
8.36,0.5579999999999998,0.139,3.271
8.37,0.5679999999999996,0.1231,3.272
8.38,0.5780000000000012,0.109,3.273
8.39,0.588000000000001,0.09681,3.274
8.4,0.5980000000000008,0.08663,3.275
8.41,0.6080000000000005,0.07854,3.275
8.42,0.6180000000000003,0.0726,3.276
8.43,0.6280000000000001,0.06887,3.277
8.44,0.6379999999999999,0.06734,3.278
8.45,0.6479999999999997,0.06805,3.278
8.46,0.6580000000000013,0.07096,3.279
8.47,0.668000000000001,0.07607,3.28
8.48,0.6780000000000008,0.08332,3.281
8.49,0.6880000000000006,0.09266,3.281
8.5,0.6980000000000004,0.104,3.283
8.51,0.7080000000000002,0.1172,3.284
8.52,0.718,0.1321,3.285
8.53,0.7279999999999998,0.1486,3.286
8.54,0.7379999999999995,0.1663,3.288
8.55,0.7480000000000011,0.1851,3.29
8.56,0.7580000000000009,0.2046,3.292
8.57,0.7680000000000007,0.2245,3.294
8.58,0.7780000000000005,0.2444,3.297
8.59,0.7880000000000003,0.2639,3.299
8.6,0.798,0.2826,3.302
8.61,0.8079999999999998,0.3002,3.305
8.62,0.8179999999999996,0.3162,3.308
8.63,0.8280000000000012,0.3303,3.312
8.64,0.838000000000001,0.3422,3.315
8.65,0.8480000000000008,0.3518,3.319
8.66,0.8580000000000005,0.3588,3.322
8.67,0.8680000000000003,0.3632,3.326
8.68,0.8780000000000001,0.365,3.329
8.69,0.8879999999999999,0.3644,3.333
8.7,0.8979999999999997,0.3616,3.337
8.71,0.9080000000000013,0.3569,3.34
8.72,0.918000000000001,0.3507,3.344
8.73,0.9280000000000008,0.3434,3.347
8.74,0.9380000000000006,0.3354,3.351
8.75,0.9480000000000004,0.3274,3.354
8.76,0.9580000000000002,0.3198,3.357
8.77,0.968,0.3132,3.36
8.78,0.9779999999999998,0.308,3.363
8.79,0.9879999999999995,0.3046,3.366
8.8,0.9980000000000011,0.3035,3.369
8.81,1.008000000000001,0.3048,3.372
8.82,1.0180000000000007,0.3087,3.376
8.83,1.0280000000000005,0.3154,3.379
8.84,1.0380000000000003,0.3249,3.382
8.85,1.048,0.3369,3.385
8.86,1.0579999999999998,0.3513,3.389
8.87,1.0679999999999996,0.3677,3.392
8.88,1.0780000000000012,0.3859,3.396
8.89,1.088000000000001,0.4053,3.4
8.9,1.0980000000000008,0.4254,3.405
8.91,1.1080000000000005,0.4458,3.409
8.92,1.1180000000000003,0.4659,3.414
8.93,1.1280000000000001,0.4852,3.419
8.94,1.138,0.5032,3.424
8.95,1.1479999999999997,0.5194,3.429
8.96,1.1580000000000013,0.5336,3.434
8.97,1.168000000000001,0.5454,3.44
8.98,1.1780000000000008,0.5546,3.445
8.99,1.1880000000000006,0.5611,3.451
9.0,1.1980000000000004,0.5649,3.456
9.01,1.2080000000000002,0.5661,3.462
9.02,1.218,0.565,3.468
9.03,1.2279999999999998,0.5618,3.473
9.04,1.2379999999999995,0.5569,3.479
9.05,1.248000000000001,0.5508,3.484
9.06,1.258000000000001,0.544,3.49
9.07,1.2680000000000007,0.5371,3.495
9.08,1.2780000000000005,0.5306,3.501
9.09,1.2880000000000003,0.5252,3.506
9.1,1.298,0.5213,3.511
9.11,1.3079999999999998,0.5194,3.516
9.12,1.3179999999999996,0.52,3.521
9.13,1.3280000000000012,0.5234,3.527
9.14,1.338000000000001,0.5297,3.532
9.15,1.3480000000000008,0.539,3.537
9.16,1.3580000000000005,0.5512,3.543
9.17,1.3680000000000003,0.5661,3.548
9.18,1.3780000000000001,0.5834,3.554
9.19,1.388,0.6025,3.56
9.2,1.3979999999999997,0.6229,3.567
9.21,1.4080000000000013,0.6438,3.573
9.22,1.418000000000001,0.6645,3.58
9.23,1.4280000000000008,0.6841,3.587
9.24,1.4380000000000006,0.7018,3.594
9.25,1.4480000000000004,0.7169,3.601
9.26,1.4580000000000002,0.7286,3.608
9.27,1.468,0.7362,3.615
9.28,1.4779999999999998,0.7393,3.623
9.29,1.4879999999999995,0.7376,3.63
9.3,1.498000000000001,0.7307,3.637
9.31,1.508000000000001,0.7187,3.645
9.32,1.5180000000000007,0.7018,3.652
9.33,1.5280000000000005,0.6803,3.658
9.34,1.5380000000000003,0.6546,3.665
9.35,1.548,0.6252,3.671
9.36,1.5579999999999998,0.593,3.677
9.37,1.5679999999999996,0.5586,3.683
9.38,1.5780000000000012,0.5229,3.688
9.39,1.588000000000001,0.4867,3.693
9.4,1.5980000000000008,0.4507,3.697
9.41,1.6080000000000005,0.4157,3.702
9.42,1.6180000000000003,0.3823,3.705
9.43,1.6280000000000001,0.3511,3.709
9.44,1.638,0.3224,3.712
9.45,1.6479999999999997,0.2968,3.715
9.46,1.6580000000000013,0.2742,3.718
9.47,1.668000000000001,0.2549,3.72
9.48,1.6780000000000008,0.2388,3.723
9.49,1.6880000000000006,0.2257,3.725
9.5,1.6980000000000004,0.2154,3.727
9.51,1.7080000000000002,0.2076,3.729
9.52,1.718,0.202,3.731
9.53,1.7279999999999998,0.1981,3.733
9.54,1.7379999999999995,0.1955,3.735
9.55,1.748000000000001,0.1939,3.737
9.56,1.758000000000001,0.1928,3.739
9.57,1.7680000000000007,0.1918,3.741
9.58,1.7780000000000005,0.1907,3.743
9.59,1.7880000000000003,0.1891,3.745
9.6,1.798,0.1867,3.747
9.61,1.8079999999999998,0.1835,3.748
9.62,1.8179999999999996,0.1794,3.75
9.63,1.8280000000000012,0.1742,3.752
9.64,1.838000000000001,0.1681,3.754
9.65,1.8480000000000008,0.161,3.755
9.66,1.8580000000000005,0.153,3.757
9.67,1.8680000000000003,0.1445,3.758
9.68,1.8780000000000001,0.1354,3.76
9.69,1.888,0.1261,3.761
9.7,1.8979999999999997,0.1167,3.762
9.71,1.9080000000000013,0.1075,3.763
9.72,1.918000000000001,0.09871,3.764
9.73,1.9280000000000008,0.09059,3.765
9.74,1.9380000000000006,0.08338,3.766
9.75,1.9480000000000004,0.0773,3.767
9.76,1.9580000000000002,0.0726,3.767
9.77,1.968,0.0695,3.768
9.78,1.9779999999999998,0.06826,3.769
9.79,1.9879999999999995,0.06909,3.769
9.8,1.998000000000001,0.07224,3.77
9.81,2.008000000000001,0.07797,3.771
9.82,2.0180000000000007,0.0865,3.772
9.83,2.0280000000000005,0.09807,3.773
9.84,2.0380000000000003,0.1129,3.774
9.85,2.048,0.1313,3.775
9.86,2.058,0.1533,3.777
9.87,2.0679999999999996,0.1792,3.779
9.88,2.078000000000001,0.2091,3.781
9.89,2.088000000000001,0.2429,3.783
9.9,2.0980000000000008,0.2807,3.786
9.91,2.1080000000000005,0.3223,3.789
9.92,2.1180000000000003,0.3675,3.793
9.93,2.128,0.4159,3.797
9.94,2.138,0.4671,3.802
9.95,2.1479999999999997,0.5204,3.807
9.96,2.1580000000000013,0.5752,3.813
9.97,2.168000000000001,0.6307,3.819
9.98,2.178000000000001,0.686,3.826
9.99,2.1880000000000006,0.7401,3.833
10.0,2.1980000000000004,0.792,3.841
10.01,2.208,0.8407,3.849
10.02,2.218,0.8853,3.858
10.03,2.2279999999999998,0.9248,3.868
10.04,2.2379999999999995,0.9584,3.877
10.05,2.248000000000001,0.9854,3.887
10.06,2.258000000000001,1.005,3.897
10.07,2.2680000000000007,1.018,3.907
10.08,2.2780000000000005,1.023,3.917
10.09,2.2880000000000003,1.02,3.928
10.1,2.298,1.01,3.938
10.11,2.308,0.9926,3.948
10.12,2.3179999999999996,0.9694,3.957
10.13,2.328000000000001,0.9407,3.967
10.14,2.338000000000001,0.9076,3.976
10.15,2.3480000000000008,0.8711,3.985
10.16,2.3580000000000005,0.8321,3.993
10.17,2.3680000000000003,0.7919,4.001
10.18,2.378,0.7515,4.008
10.19,2.388,0.7119,4.015
10.2,2.3979999999999997,0.6741,4.022
10.21,2.4080000000000013,0.6388,4.029
10.22,2.418000000000001,0.6068,4.035
10.23,2.428000000000001,0.5784,4.04
10.24,2.4380000000000006,0.554,4.046
10.25,2.4480000000000004,0.5337,4.051
10.26,2.458,0.5175,4.056
10.27,2.468,0.5052,4.061
10.28,2.4779999999999998,0.4965,4.066
10.29,2.4879999999999995,0.4909,4.071
10.3,2.498000000000001,0.4879,4.076
10.31,2.508000000000001,0.4869,4.081
10.32,2.5180000000000007,0.4872,4.086
10.33,2.5280000000000005,0.4884,4.091
10.34,2.5380000000000003,0.4897,4.096
10.35,2.548,0.4906,4.101
10.36,2.558,0.4907,4.106
10.37,2.5679999999999996,0.4897,4.11
10.38,2.578000000000001,0.4872,4.115
10.39,2.588000000000001,0.483,4.12
10.4,2.5980000000000008,0.4772,4.125
10.41,2.6080000000000005,0.4696,4.13
10.42,2.6180000000000003,0.4605,4.134
10.43,2.628,0.4499,4.139
10.44,2.638,0.4381,4.143
10.45,2.6479999999999997,0.4254,4.147
10.46,2.6580000000000013,0.412,4.151
10.47,2.668000000000001,0.3982,4.155
10.48,2.678000000000001,0.3841,4.159
10.49,2.6880000000000006,0.3702,4.163
10.5,2.6980000000000004,0.3564,4.167
10.51,2.708,0.3431,4.17
10.52,2.718,0.3302,4.173
10.53,2.7279999999999998,0.318,4.176
10.54,2.7379999999999995,0.3064,4.18
10.55,2.748000000000001,0.2956,4.183
10.56,2.758000000000001,0.2854,4.185
10.57,2.7680000000000007,0.2761,4.188
10.58,2.7780000000000005,0.2675,4.191
10.59,2.7880000000000003,0.2598,4.193
10.6,2.798,0.253,4.196
10.61,2.808,0.2473,4.198
10.62,2.8179999999999996,0.2426,4.201
10.63,2.828000000000001,0.2392,4.203
10.64,2.838000000000001,0.2371,4.206
10.65,2.8480000000000008,0.2365,4.208
10.66,2.8580000000000005,0.2374,4.21
10.67,2.8680000000000003,0.24,4.213
10.68,2.878,0.2442,4.215
10.69,2.888,0.2502,4.218
10.7,2.8979999999999997,0.2578,4.22
10.71,2.9080000000000013,0.2669,4.223
10.72,2.918000000000001,0.2774,4.226
10.73,2.928000000000001,0.2891,4.229
10.74,2.9380000000000006,0.3016,4.232
10.75,2.9480000000000004,0.3148,4.235
10.76,2.958,0.3283,4.238
10.77,2.968,0.3418,4.241
10.78,2.9779999999999998,0.3549,4.245
10.79,2.9879999999999995,0.3674,4.249
10.8,2.998000000000001,0.3791,4.252
10.81,3.008000000000001,0.3897,4.256
10.82,3.0180000000000007,0.3991,4.26
10.83,3.0280000000000005,0.4073,4.264
10.84,3.0380000000000003,0.4143,4.269
10.85,3.048,0.4202,4.273
10.86,3.058,0.4253,4.277
10.87,3.0679999999999996,0.4297,4.281
10.88,3.078000000000001,0.4337,4.286
10.89,3.088000000000001,0.4377,4.29
10.9,3.0980000000000008,0.4419,4.294
10.91,3.1080000000000005,0.4467,4.299
10.92,3.1180000000000003,0.4522,4.303
10.93,3.128,0.4587,4.308
10.94,3.138,0.4663,4.313
10.95,3.1479999999999997,0.475,4.317
10.96,3.1580000000000013,0.4847,4.322
10.97,3.168000000000001,0.4953,4.327
10.98,3.178000000000001,0.5066,4.332
10.99,3.1880000000000006,0.518,4.337
11.0,3.1980000000000004,0.5294,4.343
11.01,3.208,0.5402,4.348
11.02,3.218,0.55,4.354
11.03,3.2279999999999998,0.5583,4.359
11.04,3.2379999999999995,0.5648,4.365
11.05,3.248000000000001,0.569,4.371
11.06,3.258000000000001,0.5708,4.376
11.07,3.2680000000000007,0.5698,4.382
11.08,3.2780000000000005,0.566,4.388
11.09,3.2880000000000003,0.5594,4.393
11.1,3.298,0.5502,4.399
11.11,3.308,0.5386,4.404
11.12,3.3179999999999996,0.525,4.409
11.13,3.328000000000001,0.5097,4.414
11.14,3.338000000000001,0.4933,4.419
11.15,3.3480000000000008,0.4764,4.424
11.16,3.3580000000000005,0.4595,4.429
11.17,3.3680000000000003,0.4433,4.433
11.18,3.378,0.4283,4.438
11.19,3.388,0.4153,4.442
11.2,3.3979999999999997,0.4047,4.446
11.21,3.4080000000000013,0.3972,4.45
11.22,3.418000000000001,0.3932,4.454
11.23,3.428000000000001,0.3931,4.458
11.24,3.4380000000000006,0.3973,4.462
11.25,3.4480000000000004,0.4062,4.466
11.26,3.458,0.4199,4.47
11.27,3.468,0.4386,4.474
11.28,3.4779999999999998,0.4622,4.479
11.29,3.4879999999999995,0.4906,4.484
11.3,3.498000000000001,0.5237,4.489
11.31,3.508000000000001,0.5612,4.495
11.32,3.5180000000000007,0.6024,4.501
11.33,3.5280000000000005,0.6469,4.507
11.34,3.5380000000000003,0.694,4.514
11.35,3.548,0.7428,4.521
11.36,3.558,0.7925,4.529
11.37,3.5679999999999996,0.842,4.538
11.38,3.578000000000001,0.8904,4.547
11.39,3.588000000000001,0.9366,4.556
11.4,3.5980000000000008,0.9796,4.566
11.41,3.6080000000000005,1.019,4.576
11.42,3.6180000000000003,1.053,4.587
11.43,3.628,1.081,4.597
11.44,3.638,1.103,4.608
11.45,3.6479999999999997,1.119,4.62
11.46,3.6580000000000013,1.129,4.631
11.47,3.668000000000001,1.132,4.642
11.48,3.678000000000001,1.129,4.653
11.49,3.6880000000000006,1.121,4.665
11.5,3.6980000000000004,1.108,4.676
11.51,3.708,1.091,4.687
11.52,3.718,1.071,4.697
11.53,3.7279999999999998,1.049,4.708
11.54,3.7379999999999995,1.026,4.718
11.55,3.748000000000001,1.003,4.728
11.56,3.758000000000001,0.9799,4.738
11.57,3.7680000000000007,0.9586,4.748
11.58,3.7780000000000005,0.939,4.757
11.59,3.7880000000000003,0.9214,4.766
11.6,3.798,0.9059,4.775
11.61,3.808,0.8925,4.784
11.62,3.8179999999999996,0.8807,4.793
11.63,3.828000000000001,0.8703,4.802
11.64,3.838000000000001,0.8606,4.81
11.65,3.8480000000000008,0.8509,4.819
11.66,3.8580000000000005,0.8407,4.827
11.67,3.8680000000000003,0.8292,4.835
11.68,3.878,0.8158,4.844
11.69,3.888,0.7999,4.852
11.7,3.8979999999999997,0.7812,4.859
11.71,3.9080000000000013,0.7593,4.867
11.72,3.918000000000001,0.734,4.874
11.73,3.928000000000001,0.7055,4.881
11.74,3.9380000000000006,0.6737,4.888
11.75,3.9480000000000004,0.639,4.895
11.76,3.958,0.6018,4.901
11.77,3.968,0.5626,4.906
11.78,3.9779999999999998,0.522,4.911
11.79,3.9879999999999995,0.4805,4.916
11.8,3.998000000000001,0.4388,4.921
11.81,4.008000000000001,0.3975,4.925
11.82,4.018000000000001,0.3571,4.928
11.83,4.0280000000000005,0.3182,4.931
11.84,4.038,0.2811,4.934
11.85,4.048,0.2463,4.937
11.86,4.058,0.2139,4.939
11.87,4.068,0.1842,4.941
11.88,4.078000000000001,0.1573,4.942
11.89,4.088000000000001,0.1332,4.943
11.9,4.098000000000001,0.1117,4.945
11.91,4.1080000000000005,0.09298,4.945
11.92,4.118,0.0767,4.946
11.93,4.128,0.06273,4.947
11.94,4.138,0.05087,4.947
11.95,4.148,0.04091,4.948
11.96,4.158000000000001,0.03265,4.948
11.97,4.168000000000001,0.02586,4.948
11.98,4.178000000000001,0.02036,4.949
11.99,4.188000000000001,0.01597,4.949
12.0,4.198,0.01254,4.949
12.01,4.208,0.009916,4.949
12.02,4.218,0.007998,4.949
12.03,4.228,0.006695,4.949
12.04,4.2379999999999995,0.005946,4.949
12.05,4.248000000000001,0.005715,4.949
12.06,4.258000000000001,0.005991,4.949
12.07,4.268000000000001,0.00679,4.949
12.08,4.2780000000000005,0.008155,4.949
12.09,4.288,0.01015,4.95
12.1,4.298,0.01288,4.95
12.11,4.308,0.01645,4.95
12.12,4.318,0.02101,4.95
12.13,4.328000000000001,0.02674,4.95
12.14,4.338000000000001,0.03382,4.951
12.15,4.348000000000001,0.04246,4.951
12.16,4.3580000000000005,0.05289,4.952
12.17,4.368,0.06533,4.952
12.18,4.378,0.08,4.953
12.19,4.388,0.09714,4.954
12.2,4.398,0.1169,4.955
12.21,4.408000000000001,0.1396,4.957
12.22,4.418000000000001,0.1651,4.958
12.23,4.428000000000001,0.1937,4.96
12.24,4.438000000000001,0.2253,4.962
12.25,4.448,0.2598,4.965
12.26,4.458,0.2971,4.968
12.27,4.468,0.337,4.971
12.28,4.478,0.3789,4.975
12.29,4.4879999999999995,0.4226,4.979
12.3,4.498000000000001,0.4675,4.984
12.31,4.508000000000001,0.513,4.989
12.32,4.518000000000001,0.5584,4.995
12.33,4.5280000000000005,0.6031,5.001
12.34,4.538,0.6463,5.007
12.35,4.548,0.6873,5.014
12.36,4.558,0.7254,5.021
12.37,4.568,0.7601,5.029
12.38,4.578000000000001,0.7907,5.037
12.39,4.588000000000001,0.8169,5.045
12.4,4.598000000000001,0.8381,5.053
12.41,4.6080000000000005,0.8543,5.062
12.42,4.618,0.8652,5.071
12.43,4.628,0.8709,5.079
12.44,4.638,0.8715,5.088
12.45,4.648,0.8672,5.097
12.46,4.658000000000001,0.8582,5.105
12.47,4.668000000000001,0.8449,5.114
12.48,4.678000000000001,0.8277,5.122
12.49,4.688000000000001,0.8071,5.13
12.5,4.698,0.7836,5.138
12.51,4.708,0.7576,5.146
12.52,4.718,0.7297,5.153
12.53,4.728,0.7003,5.16
12.54,4.7379999999999995,0.67,5.167
12.55,4.748000000000001,0.6392,5.173
12.56,4.758000000000001,0.6084,5.179
12.57,4.768000000000001,0.5779,5.185
12.58,4.7780000000000005,0.5484,5.19
12.59,4.788,0.52,5.195
12.6,4.798,0.4933,5.2
12.61,4.808,0.4685,5.205
12.62,4.818,0.4459,5.21
12.63,4.828000000000001,0.4259,5.214
12.64,4.838000000000001,0.4085,5.218
12.65,4.848000000000001,0.3939,5.222
12.66,4.8580000000000005,0.3822,5.226
12.67,4.868,0.3733,5.229
12.68,4.878,0.3672,5.233
12.69,4.888,0.3636,5.237
12.7,4.898,0.3623,5.24
12.71,4.908000000000001,0.3629,5.244
12.72,4.918000000000001,0.3652,5.248
12.73,4.928000000000001,0.3686,5.251
12.74,4.938000000000001,0.3727,5.255
12.75,4.948,0.3772,5.259
12.76,4.958,0.3815,5.263
12.77,4.968,0.3853,5.266
12.78,4.978,0.3882,5.27
12.79,4.9879999999999995,0.3901,5.274
12.8,4.998000000000001,0.3908,5.278
12.81,5.008000000000001,0.3902,5.282
12.82,5.018000000000001,0.3884,5.286
12.83,5.0280000000000005,0.3856,5.29
12.84,5.038,0.382,5.294
12.85,5.048,0.3781,5.297
12.86,5.058,0.3742,5.301
12.87,5.068,0.3709,5.305
12.88,5.078000000000001,0.3687,5.309
12.89,5.088000000000001,0.368,5.312
12.9,5.098000000000001,0.3696,5.316
12.91,5.1080000000000005,0.3737,5.32
